4.690 45.869 9892.157
4.700 45.966 9891.698
4.710 46.063 9891.238
4.720 46.159 9890.778
4.730 46.256 9890.316
4.740 46.352 9889.853
4.750 46.449 9889.390
4.760 46.545 9888.925
4.770 46.642 9888.460
4.780 46.738 9887.994
4.790 46.835 9887.526
4.800 46.931 9887.058
4.810 47.028 9886.589
4.820 47.124 9886.118
4.830 47.221 9885.647
4.840 47.317 9885.175
4.850 47.414 9884.702
4.860 47.510 9884.228
4.870 47.607 9883.752
4.880 47.703 9883.276
4.890 47.800 9882.799
4.900 47.896 9882.321
4.910 47.993 9881.842
4.920 48.089 9881.362
4.930 48.185 9880.882
4.940 48.282 9880.400
4.950 48.378 9879.917
4.960 48.475 9879.433
4.970 48.571 9878.948
4.980 48.667 9878.463
4.990 48.764 9877.976
5.000 48.860 9877.488
5.010 48.957 9877.000
5.020 49.053 9876.510
5.030 49.149 9876.020
5.040 49.246 9875.528
5.050 49.342 9875.036
5.060 49.438 9874.542
5.070 49.535 9874.048
5.080 49.631 9873.553
5.090 49.727 9873.056
5.100 49.824 9872.559
5.110 49.920 9872.061
5.120 50.016 9871.562
5.130 50.112 9871.061
5.140 50.209 9870.560
5.150 50.305 9870.058
5.160 50.401 9869.555
5.170 50.497 9869.051
5.180 50.594 9868.546
5.190 50.690 9868.040
5.200 50.786 9867.533
5.210 50.882 9867.025
5.220 50.979 9866.517
5.230 51.075 9866.007
5.240 51.171 9865.496
5.250 51.267 9864.984
5.260 51.363 9864.472
5.270 51.460 9863.958
5.280 51.556 9863.443
5.290 51.652 9862.928
5.300 51.748 9862.411
5.310 51.844 9861.894
5.320 51.940 9861.375
5.330 52.037 9860.856
5.340 52.133 9860.336
5.350 52.229 9859.814
5.360 52.325 9859.292
5.370 52.421 9858.769
5.380 52.517 9858.245
5.390 52.613 9857.719
5.400 52.709 9857.193
5.410 52.805 9856.666
5.420 52.902 9856.138
5.430 52.998 9855.609
5.440 53.094 9855.079
5.450 53.190 9854.548
5.460 53.286 9854.016
5.470 53.382 9853.483
5.480 53.478 9852.950
5.490 53.574 9852.415
5.500 53.670 9851.879
5.510 53.766 9851.342
5.520 53.862 9850.805
5.530 53.958 9850.266
5.540 54.054 9849.727
5.550 54.150 9849.186
5.560 54.246 9848.645
5.570 54.342 9848.102
5.580 54.438 9847.559
5.590 54.534 9847.014
5.600 54.629 9846.469
5.610 54.725 9845.923
5.620 54.821 9845.375
5.630 54.917 9844.827
5.640 55.013 9844.278
5.650 55.109 9843.728
5.660 55.205 9843.177
5.670 55.301 9842.625
5.680 55.397 9842.072
5.690 55.493 9841.518
5.700 55.588 9840.963
5.710 55.684 9840.407
5.720 55.780 9839.850
5.730 55.876 9839.292
5.740 55.972 9838.734
5.750 56.068 9838.174
5.760 56.163 9837.613
5.770 56.259 9837.052
5.780 56.355 9836.489
5.790 56.451 9835.925
5.800 56.547 9835.361
5.810 56.642 9834.795
5.820 56.738 9834.229
5.830 56.834 9833.662
5.840 56.930 9833.093
5.850 57.025 9832.524
5.860 57.121 9831.954
5.870 57.217 9831.383
5.880 57.312 9830.810
5.890 57.408 9830.237
5.900 57.504 9829.663
5.910 57.600 9829.088
5.920 57.695 9828.512
5.930 57.791 9827.935
5.940 57.887 9827.357
5.950 57.982 9826.778
5.960 58.078 9826.199
5.970 58.173 9825.618
5.980 58.269 9825.036
5.990 58.365 9824.453
6.000 58.460 9823.870
6.010 58.556 9823.285
6.020 58.652 9822.700
6.030 58.747 9822.113
6.040 58.843 9821.526
6.050 58.938 9820.937
6.060 59.034 9820.348
6.070 59.129 9819.757
6.080 59.225 9819.166
6.090 59.320 9818.574
6.100 59.416 9817.981
6.110 59.512 9817.386
6.120 59.607 9816.791
6.130 59.703 9816.195
6.140 59.798 9815.598
6.150 59.894 9815.000
6.160 59.989 9814.401
6.170 60.084 9813.801
6.180 60.180 9813.201
6.190 60.275 9812.599
6.200 60.371 9811.996
6.210 60.466 9811.392
6.220 60.562 9810.788
6.230 60.657 9810.182
6.240 60.753 9809.576
6.250 60.848 9808.968
6.260 60.943 9808.360
6.270 61.039 9807.750
6.280 61.134 9807.140
6.290 61.229 9806.528
6.300 61.325 9805.916
6.310 61.420 9805.303
6.320 61.515 9804.689
6.330 61.611 9804.073
6.340 61.706 9803.457
6.350 61.801 9802.840
6.360 61.897 9802.222
6.370 61.992 9801.603
6.380 62.087 9800.983
6.390 62.183 9800.363
6.400 62.278 9799.741
6.410 62.373 9799.118
6.420 62.468 9798.494
6.430 62.564 9797.869
6.440 62.659 9797.244
6.450 62.754 9796.617
6.460 62.849 9795.990
6.470 62.944 9795.361
6.480 63.040 9794.732
6.490 63.135 9794.101
6.500 63.230 9793.470
6.510 63.325 9792.838
6.520 63.420 9792.204
6.530 63.516 9791.570
6.540 63.611 9790.935
6.550 63.706 9790.299
6.560 63.801 9789.662
6.570 63.896 9789.024
6.580 63.991 9788.385
6.590 64.086 9787.745
6.600 64.181 9787.104
6.610 64.276 9786.462
6.620 64.371 9785.820
6.630 64.467 9785.176
6.640 64.562 9784.531
6.650 64.657 9783.886
6.660 64.752 9783.239
6.670 64.847 9782.592
6.680 64.942 9781.943
6.690 65.037 9781.294
6.700 65.132 9780.643
6.710 65.227 9779.992
6.720 65.322 9779.340
6.730 65.417 9778.687
6.740 65.512 9778.032
6.750 65.607 9777.377
6.760 65.701 9776.721
6.770 65.796 9776.064
6.780 65.891 9775.406
6.790 65.986 9774.747
6.800 66.081 9774.087
6.810 66.176 9773.427
6.820 66.271 9772.765
6.830 66.366 9772.102
6.840 66.461 9771.438
6.850 66.555 9770.774
6.860 66.650 9770.108
6.870 66.745 9769.442
6.880 66.840 9768.774
6.890 66.935 9768.106
6.900 67.030 9767.437
6.910 67.124 9766.766
6.920 67.219 9766.095
6.930 67.314 9765.423
6.940 67.409 9764.750
6.950 67.503 9764.076
6.960 67.598 9763.401
6.970 67.693 9762.725
6.980 67.788 9762.048
6.990 67.882 9761.370
7.000 67.977 9760.691
7.010 68.072 9760.011
7.020 68.167 9759.331
7.030 68.261 9758.649
7.040 68.356 9757.966
7.050 68.451 9757.283
7.060 68.545 9756.598
7.070 68.640 9755.913
7.080 68.734 9755.226
7.090 68.829 9754.539
7.100 68.924 9753.851
7.110 69.018 9753.161
7.120 69.113 9752.471
7.130 69.207 9751.780
7.140 69.302 9751.088
7.150 69.397 9750.395
7.160 69.491 9749.701
7.170 69.586 9749.006
7.180 69.680 9748.310
7.190 69.775 9747.614
7.200 69.869 9746.916
7.210 69.964 9746.217
7.220 70.058 9745.517
7.230 70.153 9744.817
7.240 70.247 9744.115
7.250 70.342 9743.413
7.260 70.436 9742.709
7.270 70.531 9742.005
7.280 70.625 9741.300
7.290 70.719 9740.594
7.300 70.814 9739.886
7.310 70.908 9739.178
7.320 71.003 9738.469
7.330 71.097 9737.759
7.340 71.191 9737.048
7.350 71.286 9736.336
7.360 71.380 9735.623
7.370 71.474 9734.910
7.380 71.569 9734.195
7.390 71.663 9733.479
7.400 71.757 9732.762
7.410 71.852 9732.045
7.420 71.946 9731.326
7.430 72.040 9730.607
7.440 72.134 9729.887
7.450 72.229 9729.165
7.460 72.323 9728.443
7.470 72.417 9727.720
7.480 72.511 9726.995
7.490 72.606 9726.270
7.500 72.700 9725.544
7.510 72.794 9724.817
7.520 72.888 9724.089
7.530 72.982 9723.361
7.540 73.077 9722.631
7.550 73.171 9721.900
7.560 73.265 9721.168
7.570 73.359 9720.436
7.580 73.453 9719.702
7.590 73.547 9718.967
7.600 73.641 9718.232
7.610 73.735 9717.496
7.620 73.829 9716.758
7.630 73.923 9716.020
7.640 74.018 9715.281
7.650 74.112 9714.541
7.660 74.206 9713.799
7.670 74.300 9713.057
7.680 74.394 9712.314
7.690 74.488 9711.570
7.700 74.582 9710.826
7.710 74.676 9710.080
7.720 74.770 9709.333
7.730 74.864 9708.585
7.740 74.958 9707.837
7.750 75.051 9707.087
7.760 75.145 9706.337
7.770 75.239 9705.585
7.780 75.333 9704.833
7.790 75.427 9704.079
7.800 75.521 9703.325
7.810 75.615 9702.570
7.820 75.709 9701.814
7.830 75.803 9701.057
7.840 75.896 9700.299
7.850 75.990 9699.540
7.860 76.084 9698.780
7.870 76.178 9698.019
7.880 76.272 9697.257
7.890 76.365 9696.494
7.900 76.459 9695.731
7.910 76.553 9694.966
7.920 76.647 9694.201
7.930 76.740 9693.434
7.940 76.834 9692.667
7.950 76.928 9691.898
7.960 77.022 9691.129
7.970 77.115 9690.359
7.980 77.209 9689.588
7.990 77.303 9688.816
8.000 77.396 9688.043
8.010 77.490 9687.269
8.020 77.584 9686.494
8.030 77.677 9685.718
8.040 77.771 9684.941
8.050 77.864 9684.163
8.060 77.958 9683.385
8.070 78.052 9682.605
8.080 78.145 9681.825
8.090 78.239 9681.043
8.100 78.332 9680.261
8.110 78.426 9679.478
8.120 78.519 9678.693
8.130 78.613 9677.908
8.140 78.706 9677.122
8.150 78.800 9676.335
8.160 78.893 9675.547
8.170 78.987 9674.758
8.180 79.080 9673.968
8.190 79.174 9673.177
8.200 79.267 9672.386
8.210 79.361 9671.593
8.220 79.454 9670.799
8.230 79.547 9670.005
8.240 79.641 9669.209
8.250 79.734 9668.413
8.260 79.828 9667.616
8.270 79.921 9666.817
8.280 80.014 9666.018
8.290 80.108 9665.218
8.300 80.201 9664.417
8.310 80.294 9663.615
8.320 80.387 9662.812
8.330 80.481 9662.008
8.340 80.574 9661.203
8.350 80.667 9660.397
8.360 80.761 9659.591
8.370 80.854 9658.783
8.380 80.947 9657.975
8.390 81.040 9657.165
8.400 81.133 9656.355
8.410 81.227 9655.543
8.420 81.320 9654.731
8.430 81.413 9653.918
8.440 81.506 9653.104
8.450 81.599 9652.289
8.460 81.692 9651.473
8.470 81.786 9650.656
8.480 81.879 9649.838
8.490 81.972 9649.019
8.500 82.065 9648.200
8.510 82.158 9647.379
8.520 82.251 9646.557
8.530 82.344 9645.735
8.540 82.437 9644.911
8.550 82.530 9644.087
8.560 82.623 9643.262
8.570 82.716 9642.435
8.580 82.809 9641.608
8.590 82.902 9640.780
8.600 82.995 9639.951
8.610 83.088 9639.121
8.620 83.181 9638.290
8.630 83.274 9637.459
8.640 83.367 9636.626
8.650 83.460 9635.792
8.660 83.553 9634.958
8.670 83.645 9634.122
8.680 83.738 9633.286
8.690 83.831 9632.448
8.700 83.924 9631.610
8.710 84.017 9630.771
8.720 84.110 9629.930
8.730 84.202 9629.089
8.740 84.295 9628.247
8.750 84.388 9627.404
8.760 84.481 9626.560
8.770 84.574 9625.716
8.780 84.666 9624.870
8.790 84.759 9624.023
8.800 84.852 9623.176
8.810 84.944 9622.327
8.820 85.037 9621.478
8.830 85.130 9620.627
8.840 85.222 9619.776
8.850 85.315 9618.924
8.860 85.408 9618.071
8.870 85.500 9617.217
8.880 85.593 9616.362
8.890 85.686 9615.506
8.900 85.778 9614.649
8.910 85.871 9613.791
8.920 85.963 9612.932
8.930 86.056 9612.073
8.940 86.149 9611.212
8.950 86.241 9610.351
8.960 86.334 9609.488
8.970 86.426 9608.625
8.980 86.519 9607.761
8.990 86.611 9606.895
9.000 86.704 9606.029
9.010 86.796 9605.162
9.020 86.888 9604.294
9.030 86.981 9603.425
9.040 87.073 9602.556
9.050 87.166 9601.685
9.060 87.258 9600.813
9.070 87.350 9599.941
9.080 87.443 9599.067
9.090 87.535 9598.193
9.100 87.628 9597.317
9.110 87.720 9596.441
9.120 87.812 9595.564
9.130 87.904 9594.686
9.140 87.997 9593.807
9.150 88.089 9592.927
9.160 88.181 9592.046
9.170 88.274 9591.164
9.180 88.366 9590.281
9.190 88.458 9589.398
9.200 88.550 9588.513
9.210 88.642 9587.628
9.220 88.735 9586.741
9.230 88.827 9585.854
9.240 88.919 9584.966
9.250 89.011 9584.076
9.260 89.103 9583.186
9.270 89.195 9582.295
9.280 89.288 9581.403
9.290 89.380 9580.510
9.300 89.472 9579.617
9.310 89.564 9578.722
9.320 89.656 9577.826
9.330 89.748 9576.930
9.340 89.840 9576.032
9.350 89.932 9575.134
9.360 90.024 9574.234
9.370 90.116 9573.334
9.380 90.208 9572.433
9.390 90.300 9571.531
9.400 90.392 9570.628
9.410 90.484 9569.724
9.420 90.576 9568.819
9.430 90.668 9567.914
9.440 90.760 9567.007
9.450 90.851 9566.099
9.460 90.943 9565.191
9.470 91.035 9564.281
9.480 91.127 9563.371
9.490 91.219 9562.460
9.500 91.311 9561.547
9.510 91.402 9560.634
9.520 91.494 9559.720
9.530 91.586 9558.805
9.540 91.678 9557.890
9.550 91.770 9556.973
9.560 91.861 9556.055
9.570 91.953 9555.136
9.580 92.045 9554.217
9.590 92.136 9553.296
9.600 92.228 9552.375
9.610 92.320 9551.453
9.620 92.411 9550.530
9.630 92.503 9549.606
9.640 92.595 9548.680
9.650 92.686 9547.755
9.660 92.778 9546.828
9.670 92.870 9545.900
9.680 92.961 9544.971
9.690 93.053 9544.042
9.700 93.144 9543.111
9.710 93.236 9542.180
9.720 93.327 9541.247
9.730 93.419 9540.314
9.740 93.510 9539.380
9.750 93.602 9538.445
9.760 93.693 9537.509
9.770 93.785 9536.572
9.780 93.876 9535.634
9.790 93.968 9534.695
9.800 94.059 9533.755
9.810 94.150 9532.815
9.820 94.242 9531.873
9.830 94.333 9530.931
9.840 94.425 9529.988
9.850 94.516 9529.043
9.860 94.607 9528.098
9.870 94.699 9527.152
9.880 94.790 9526.205
9.890 94.881 9525.257
9.900 94.972 9524.308
9.910 95.064 9523.359
9.920 95.155 9522.408
9.930 95.246 9521.457
9.940 95.337 9520.504
9.950 95.429 9519.551
9.960 95.520 9518.596
9.970 95.611 9517.641
9.980 95.702 9516.685
9.990 95.793 9515.728
10.000 95.884 9514.770
10.010 95.975 9513.811
10.020 96.067 9512.852
10.030 96.158 9511.891
10.040 96.249 9510.929
10.050 96.340 9509.967
10.060 96.431 9509.003
10.070 96.522 9508.039
10.080 96.613 9507.074
10.090 96.704 9506.108
10.100 96.795 9505.141
10.110 96.886 9504.173
10.120 96.977 9503.204
10.130 97.068 9502.234
10.140 97.159 9501.263
10.150 97.250 9500.292
10.160 97.341 9499.319
10.170 97.431 9498.346
10.180 97.522 9497.372
10.190 97.613 9496.396
10.200 97.704 9495.420
10.210 97.795 9494.443
10.220 97.886 9493.465
10.230 97.977 9492.486
10.240 98.067 9491.507
10.250 98.158 9490.526
10.260 98.249 9489.544
10.270 98.340 9488.562
10.280 98.430 9487.579
10.290 98.521 9486.594
10.300 98.612 9485.609
10.310 98.702 9484.623
10.320 98.793 9483.636
10.330 98.884 9482.648
10.340 98.974 9481.659
10.350 99.065 9480.669
10.360 99.156 9479.679
10.370 99.246 9478.687
10.380 99.337 9477.695
10.390 99.427 9476.701
10.400 99.518 9475.707
10.410 99.609 9474.712
10.420 99.699 9473.716
10.430 99.790 9472.719
10.440 99.880 9471.721
10.450 99.971 9470.722
10.460 100.061 9469.722
10.470 100.152 9468.722
10.480 100.242 9467.720
10.490 100.332 9466.718
10.500 100.423 9465.715
10.510 100.513 9464.710
10.520 100.604 9463.705
10.530 100.694 9462.699
10.540 100.784 9461.692
10.550 100.875 9460.684
10.560 100.965 9459.676
10.570 101.055 9458.666
10.580 101.146 9457.655
10.590 101.236 9456.644
10.600 101.326 9455.632
10.610 101.416 9454.618
10.620 101.507 9453.604
10.630 101.597 9452.589
10.640 101.687 9451.573
10.650 101.777 9450.556
10.660 101.867 9449.538
10.670 101.958 9448.520
10.680 102.048 9447.500
10.690 102.138 9446.480
10.700 102.228 9445.458
10.710 102.318 9444.436
10.720 102.408 9443.413
10.730 102.498 9442.389
10.740 102.588 9441.364
10.750 102.678 9440.338
